CD_DISPOSITIVO,CD_NOME_TAG,VALUE,DT_MODBUS,ALARM,NM_EQUIPAMENTO,DT_MODBUS_CONV
CRM4000813490,CRM_CRM4000813490_BATTERY_REMAINING_CAPACITY,99,1658143870,False,CDC,2022-07-18T11:31:12.000+0000
CRM500388,CRM_CRM500388_BATTERY_REMAINING_CAPACITY,73,1658143870,True,CDC,2022-07-18T11:31:12.000+0000
CRM453924,CRM_CRM453924_BATTERY_REMAINING_CAPACITY,63,1658143870,False,CDC,2022-07-18T11:31:12.000+0000
CRM518133,CRM_CRM518133_BATTERY_REMAINING_CAPACITY,50,1658144000,True,CDC,2022-07-18T11:33:20.000+0000
ERPCPV55502,ERP_ERPCPV55502_BATTERY_REMAINING_CAPACITY,77,1658144130,False,CDC,2022-07-18T11:35:28.000+0000
CRM790020,CRM_CRM790020_BATTERY_REMAINING_CAPACITY,66,1658144130,False,CDC,2022-07-18T11:35:28.000+0000
CRM684433,CRM_CRM684433_BATTERY_REMAINING_CAPACITY,60,1658144380,True,CDC,2022-07-18T11:39:44.000+0000
CRM617299,CRM_CRM617299_BATTERY_REMAINING_CAPACITY,78,1658144510,False,CDC,2022-07-18T11:41:52.000+0000
ERPSU55502,ERP_ERPSU55502_BATTERY_REMAINING_CAPACITY,59,1658144640,False,CDC,2022-07-18T11:44:00.000+0000
ERPFR5101,ERP_ERPFR5101_BATTERY_REMAINING_CAPACITY,76,1658144640,False,CDC,2022-07-18T11:44:00.000+0000
ERPJA15501,ERP_ERPJA15501_BATTERY_REMAINING_CAPACITY,66,1658145020,False,CDC,2022-07-18T11:50:24.000+0000
CRM790020,CRM_CRM790020_BATTERY_REMAINING_CAPACITY,66,1658145020,False,CDC,2022-07-18T11:50:24.000+0000
ERPJU25502,ERP_ERPJU25502_BATTERY_REMAINING_CAPACITY,97,1658145150,False,CDC,2022-07-18T11:52:32.000+0000
ERPLE5101,ERP_ERPLE5101_BATTERY_REMAINING_CAPACITY,32,1658145280,False,CDC,2022-07-18T11:54:40.000+0000
CRM4001071772,CRM_CRM4001071772_BATTERY_REMAINING_CAPACITY,99,1658145280,False,CDC,2022-07-18T11:54:40.000+0000
CRM707771,CRM_CRM707771_BATTERY_REMAINING_CAPACITY,64,1658145410,False,CDC,2022-07-18T11:56:48.000+0000
CRM422202,CRM_CRM422202_BATTERY_REMAINING_CAPACITY,82,1658145540,False,CDC,2022-07-18T11:58:56.000+0000
CRM481392,CRM_CRM481392_BATTERY_REMAINING_CAPACITY,75,1658145660,True,CDC,2022-07-18T12:01:04.000+0000
ERPLM55501,ERP_ERPLM55501_BATTERY_REMAINING_CAPACITY,87,1658145920,False,CDC,2022-07-18T12:05:20.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658146050,False,CDC,2022-07-18T12:07:28.000+0000
CRM490226,CRM_CRM490226_BATTERY_REMAINING_CAPACITY,67,1658146300,True,CDC,2022-07-18T12:11:44.000+0000
CRM4000191807,CRM_CRM4000191807_BATTERY_REMAINING_CAPACITY,93,1658146300,False,CDC,2022-07-18T12:11:44.000+0000
ERPCA55510,ERP_ERPCA55510_BATTERY_REMAINING_CAPACITY,38,1658146690,False,CDC,2022-07-18T12:18:08.000+0000
CRM4001609798,CRM_CRM4001609798_BATTERY_REMAINING_CAPACITY,79,1658147200,True,CDC,2022-07-18T12:26:40.000+0000
CRM530846,CRM_CRM530846_BATTERY_REMAINING_CAPACITY,70,1658147200,True,CDC,2022-07-18T12:26:40.000+0000
CRM4000191807,CRM_CRM4000191807_BATTERY_REMAINING_CAPACITY,97,1658147200,False,CDC,2022-07-18T12:26:40.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658147330,False,CDC,2022-07-18T12:28:48.000+0000
CRM4001609798,CRM_CRM4001609798_BATTERY_REMAINING_CAPACITY,81,1658147330,True,CDC,2022-07-18T12:28:48.000+0000
ERPAM55503,ERP_ERPAM55503_BATTERY_REMAINING_CAPACITY,99,1658147330,False,CDC,2022-07-18T12:28:48.000+0000
CRM518097,CRM_CRM518097_BATTERY_REMAINING_CAPACITY,73,1658147460,False,CDC,2022-07-18T12:30:56.000+0000
CRM708147,CRM_CRM708147_BATTERY_REMAINING_CAPACITY,81,1658147710,False,CDC,2022-07-18T12:35:12.000+0000
ERPJU55502,ERP_ERPJU55502_BATTERY_REMAINING_CAPACITY,28,1658147710,False,CDC,2022-07-18T12:35:12.000+0000
CRM834448,CRM_CRM834448_BATTERY_REMAINING_CAPACITY,86,1658147710,False,CDC,2022-07-18T12:35:12.000+0000
ERPJU25502,ERP_ERPJU25502_BATTERY_REMAINING_CAPACITY,99,1658147970,False,CDC,2022-07-18T12:39:28.000+0000
CRM719227,CRM_CRM719227_BATTERY_REMAINING_CAPACITY,99,1658148100,False,CDC,2022-07-18T12:41:36.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658148350,False,CDC,2022-07-18T12:45:52.000+0000
ERPJU25501,ERP_ERPJU25501_BATTERY_REMAINING_CAPACITY,99,1658148740,False,CDC,2022-07-18T12:52:16.000+0000
ERPJU15502,ERP_ERPJU15502_BATTERY_REMAINING_CAPACITY,99,1658149630,False,CDC,2022-07-18T13:07:12.000+0000
ERPJU15505,ERP_ERPJU15505_BATTERY_REMAINING_CAPACITY,99,1658149630,True,CDC,2022-07-18T13:07:12.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658149760,False,CDC,2022-07-18T13:09:20.000+0000
CRM384582,CRM_CRM384582_BATTERY_REMAINING_CAPACITY,99,1658149760,False,CDC,2022-07-18T13:09:20.000+0000
ERPLM10501,ERP_ERPLM10501_BATTERY_REMAINING_CAPACITY,99,1658150270,False,CDC,2022-07-18T13:17:52.000+0000
ERPAG55501,ERP_ERPAG55501_BATTERY_REMAINING_CAPACITY,99,1658150530,False,CDC,2022-07-18T13:22:08.000+0000
CRM500388,CRM_CRM500388_BATTERY_REMAINING_CAPACITY,99,1658150660,True,CDC,2022-07-18T13:24:16.000+0000
ERPID15504,ERP_ERPID15504_BATTERY_REMAINING_CAPACITY,99,1658150660,False,CDC,2022-07-18T13:24:16.000+0000
ERPLM5103,ERP_ERPLM5103_BATTERY_REMAINING_CAPACITY,99,1658150910,False,CDC,2022-07-18T13:28:32.000+0000
CRM492191,CRM_CRM492191_BATTERY_REMAINING_CAPACITY,99,1658151040,False,CDC,2022-07-18T13:30:40.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658151170,False,CDC,2022-07-18T13:32:48.000+0000
ERPEF55501,ERP_ERPEF55501_BATTERY_REMAINING_CAPACITY,99,1658151420,False,CDC,2022-07-18T13:37:04.000+0000
ERPJU55502,ERP_ERPJU55502_BATTERY_REMAINING_CAPACITY,29,1658151680,False,CDC,2022-07-18T13:41:20.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658152320,False,CDC,2022-07-18T13:52:00.000+0000
CRM518133,CRM_CRM518133_BATTERY_REMAINING_CAPACITY,67,1658152450,True,CDC,2022-07-18T13:54:08.000+0000
ERPCO5103,ERP_ERPCO5103_BATTERY_REMAINING_CAPACITY,99,1658152580,False,CDC,2022-07-18T13:56:16.000+0000
CRM499932,CRM_CRM499932_BATTERY_REMAINING_CAPACITY,94,1658152580,True,CDC,2022-07-18T13:56:16.000+0000
CRM476398,CRM_CRM476398_BATTERY_REMAINING_CAPACITY,99,1658152580,False,CDC,2022-07-18T13:56:16.000+0000
ERPAP2101,ERP_ERPAP2101_BATTERY_REMAINING_CAPACITY,99,1658152580,False,CDC,2022-07-18T13:56:16.000+0000
CRM4000173891,CRM_CRM4000173891_BATTERY_REMAINING_CAPACITY,99,1658152830,False,CDC,2022-07-18T14:00:32.000+0000
ERPFR5101,ERP_ERPFR5101_BATTERY_REMAINING_CAPACITY,99,1658152960,False,CDC,2022-07-18T14:02:40.000+0000
CRM630926,CRM_CRM630926_BATTERY_REMAINING_CAPACITY,99,1658153090,False,CDC,2022-07-18T14:04:48.000+0000
CRM640286,CRM_CRM640286_BATTERY_REMAINING_CAPACITY,99,1658153090,False,CDC,2022-07-18T14:04:48.000+0000
CRM763595,CRM_CRM763595_BATTERY_REMAINING_CAPACITY,99,1658153220,False,CDC,2022-07-18T14:06:56.000+0000
ERPIT5101,ERP_ERPIT5101_BATTERY_REMAINING_CAPACITY,99,1658153220,False,CDC,2022-07-18T14:06:56.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658153340,False,CDC,2022-07-18T14:09:04.000+0000
ERPCV15501,ERP_ERPCV15501_BATTERY_REMAINING_CAPACITY,77,1658153600,False,CDC,2022-07-18T14:13:20.000+0000
ERPMMO55502,ERP_ERPMMO55502_BATTERY_REMAINING_CAPACITY,99,1658153730,False,CDC,2022-07-18T14:15:28.000+0000
ERP148,ERP_ERP148_BATTERY_REMAINING_CAPACITY,82,1658153860,False,CDC,2022-07-18T14:17:36.000+0000
ERPBP5101,ERP_ERPBP5101_BATTERY_REMAINING_CAPACITY,99,1658153980,False,CDC,2022-07-18T14:19:44.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658154620,False,CDC,2022-07-18T14:30:24.000+0000
CRM763593,CRM_CRM763593_BATTERY_REMAINING_CAPACITY,99,1658154880,True,CDC,2022-07-18T14:34:40.000+0000
CRM719206,CRM_CRM719206_BATTERY_REMAINING_CAPACITY,80,1658155140,False,CDC,2022-07-18T14:38:56.000+0000
ERPSAP5101,ERP_ERPSAP5101_BATTERY_REMAINING_CAPACITY,99,1658155140,False,CDC,2022-07-18T14:38:56.000+0000
CRM4000181733,CRM_CRM4000181733_BATTERY_REMAINING_CAPACITY,99,1658155260,False,CDC,2022-07-18T14:41:04.000+0000
CRM499932,CRM_CRM499932_BATTERY_REMAINING_CAPACITY,99,1658155260,True,CDC,2022-07-18T14:41:04.000+0000
CRM503086,CRM_CRM503086_BATTERY_REMAINING_CAPACITY,0,1658155260,False,CDC,2022-07-18T14:41:04.000+0000
ERPFR5102,ERP_ERPFR5102_BATTERY_REMAINING_CAPACITY,99,1658155390,False,CDC,2022-07-18T14:43:12.000+0000
CRM841184,CRM_CRM841184_BATTERY_REMAINING_CAPACITY,38,1658155390,False,CDC,2022-07-18T14:43:12.000+0000
CRM4001609798,CRM_CRM4001609798_BATTERY_REMAINING_CAPACITY,99,1658155520,True,CDC,2022-07-18T14:45:20.000+0000
ERPPR15506,ERP_ERPPR15506_BATTERY_REMAINING_CAPACITY,99,1658155780,False,CDC,2022-07-18T14:49:36.000+0000
CRM476398,CRM_CRM476398_BATTERY_REMAINING_CAPACITY,99,1658156160,False,CDC,2022-07-18T14:56:00.000+0000
CRM4001470849,CRM_CRM4001470849_BATTERY_REMAINING_CAPACITY,99,1658156160,True,CDC,2022-07-18T14:56:00.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658156290,False,CDC,2022-07-18T14:58:08.000+0000
ERPSU55502,ERP_ERPSU55502_BATTERY_REMAINING_CAPACITY,99,1658156930,False,CDC,2022-07-18T15:08:48.000+0000
CRM384582,CRM_CRM384582_BATTERY_REMAINING_CAPACITY,99,1658157180,False,CDC,2022-07-18T15:13:04.000+0000
CRM707769,CRM_CRM707769_BATTERY_REMAINING_CAPACITY,99,1658157310,False,CDC,2022-07-18T15:15:12.000+0000
ERPAM55501,ERP_ERPAM55501_BATTERY_REMAINING_CAPACITY,93,1658158080,False,CDC,2022-07-18T15:28:00.000+0000
ERPCA55511,ERP_ERPCA55511_BATTERY_REMAINING_CAPACITY,99,1658158210,False,CDC,2022-07-18T15:30:08.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658158460,False,CDC,2022-07-18T15:34:24.000+0000
ERPBP15501,ERP_ERPBP15501_BATTERY_REMAINING_CAPACITY,99,1658158460,False,CDC,2022-07-18T15:34:24.000+0000
CRM489759,CRM_CRM489759_BATTERY_REMAINING_CAPACITY,99,1658158460,False,CDC,2022-07-18T15:34:24.000+0000
ERPPR15505,ERP_ERPPR15505_BATTERY_REMAINING_CAPACITY,99,1658158590,False,CDC,2022-07-18T15:36:32.000+0000
ERPAM5103,ERP_ERPAM5103_BATTERY_REMAINING_CAPACITY,99,1658158850,False,CDC,2022-07-18T15:40:48.000+0000
ERPRP15501,ERP_ERPRP15501_BATTERY_REMAINING_CAPACITY,99,1658158980,False,CDC,2022-07-18T15:42:56.000+0000
CRM518133,CRM_CRM518133_BATTERY_REMAINING_CAPACITY,81,1658158980,True,CDC,2022-07-18T15:42:56.000+0000
ERPCO5201,ERP_ERPCO5201_BATTERY_REMAINING_CAPACITY,99,1658159360,False,CDC,2022-07-18T15:49:20.000+0000
ERPVA15501,ERP_ERPVA15501_BATTERY_REMAINING_CAPACITY,99,1658159490,False,CDC,2022-07-18T15:51:28.000+0000
CRM500846,CRM_CRM500846_BATTERY_REMAINING_CAPACITY,99,1658159740,False,CDC,2022-07-18T15:55:44.000+0000
ERPSJBV55501,ERP_ERPSJBV55501_BATTERY_REMAINING_CAPACITY,99,1658159740,False,CDC,2022-07-18T15:55:44.000+0000
ERPAG55501,ERP_ERPAG55501_BATTERY_REMAINING_CAPACITY,99,1658159870,False,CDC,2022-07-18T15:57:52.000+0000
CRM4000288102,CRM_CRM4000288102_BATTERY_REMAINING_CAPACITY,99,1658160000,False,CDC,2022-07-18T16:00:00.000+0000
CRM465816,CRM_CRM465816_BATTERY_REMAINING_CAPACITY,99,1658160000,False,CDC,2022-07-18T16:00:00.000+0000
ERPTBU2101,ERP_ERPTBU2101_BATTERY_REMAINING_CAPACITY,99,1658160130,False,CDC,2022-07-18T16:02:08.000+0000
CRM478605,CRM_CRM478605_BATTERY_REMAINING_CAPACITY,99,1658160260,False,CDC,2022-07-18T16:04:16.000+0000
CRM617299,CRM_CRM617299_BATTERY_REMAINING_CAPACITY,99,1658160260,False,CDC,2022-07-18T16:04:16.000+0000
ERPJU2104,ERP_ERPJU2104_BATTERY_REMAINING_CAPACITY,53,1658160260,True,CDC,2022-07-18T16:04:16.000+0000
ERPAM5201,ERP_ERPAM5201_BATTERY_REMAINING_CAPACITY,29,1658160260,False,CDC,2022-07-18T16:04:16.000+0000
CRM4000173891,CRM_CRM4000173891_BATTERY_REMAINING_CAPACITY,99,1658160380,False,CDC,2022-07-18T16:06:24.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658160640,False,CDC,2022-07-18T16:10:40.000+0000
CRM520239,CRM_CRM520239_BATTERY_REMAINING_CAPACITY,99,1658160640,False,CDC,2022-07-18T16:10:40.000+0000
CRM597183,CRM_CRM597183_BATTERY_REMAINING_CAPACITY,66,1658161020,False,CDC,2022-07-18T16:17:04.000+0000
ERPIR5101,ERP_ERPIR5101_BATTERY_REMAINING_CAPACITY,99,1658161540,False,CDC,2022-07-18T16:25:36.000+0000
CRM4000459779,CRM_CRM4000459779_BATTERY_REMAINING_CAPACITY,99,1658161790,False,CDC,2022-07-18T16:29:52.000+0000
CRM4000813490,CRM_CRM4000813490_BATTERY_REMAINING_CAPACITY,99,1658161790,False,CDC,2022-07-18T16:29:52.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658161790,False,CDC,2022-07-18T16:29:52.000+0000
ERPCV2101,ERP_ERPCV2101_BATTERY_REMAINING_CAPACITY,99,1658162180,False,CDC,2022-07-18T16:36:16.000+0000
CRM735498,CRM_CRM735498_BATTERY_REMAINING_CAPACITY,99,1658162180,True,CDC,2022-07-18T16:36:16.000+0000
ERPJU55502,ERP_ERPJU55502_BATTERY_REMAINING_CAPACITY,32,1658162300,False,CDC,2022-07-18T16:38:24.000+0000
ERPSU55502,ERP_ERPSU55502_BATTERY_REMAINING_CAPACITY,99,1658162560,False,CDC,2022-07-18T16:42:40.000+0000
ERPJU15502,ERP_ERPJU15502_BATTERY_REMAINING_CAPACITY,99,1658162690,False,CDC,2022-07-18T16:44:48.000+0000
CRM4001470849,CRM_CRM4001470849_BATTERY_REMAINING_CAPACITY,99,1658162690,True,CDC,2022-07-18T16:44:48.000+0000
ERPCA55507,ERP_ERPCA55507_BATTERY_REMAINING_CAPACITY,99,1658162820,False,CDC,2022-07-18T16:46:56.000+0000
CRM707769,CRM_CRM707769_BATTERY_REMAINING_CAPACITY,99,1658162940,False,CDC,2022-07-18T16:49:04.000+0000
ERPAM5201,ERP_ERPAM5201_BATTERY_REMAINING_CAPACITY,28,1658163070,False,CDC,2022-07-18T16:51:12.000+0000
CRM4000771786,CRM_CRM4000771786_BATTERY_REMAINING_CAPACITY,46,1658163200,False,CDC,2022-07-18T16:53:20.000+0000
CRM480138,CRM_CRM480138_BATTERY_REMAINING_CAPACITY,99,1658163200,True,CDC,2022-07-18T16:53:20.000+0000
ERPFR5101,ERP_ERPFR5101_BATTERY_REMAINING_CAPACITY,99,1658163330,False,CDC,2022-07-18T16:55:28.000+0000
CRM422202,CRM_CRM422202_BATTERY_REMAINING_CAPACITY,99,1658163330,False,CDC,2022-07-18T16:55:28.000+0000
ERPSU55502,ERP_ERPSU55502_BATTERY_REMAINING_CAPACITY,99,1658163580,False,CDC,2022-07-18T16:59:44.000+0000
ERPAG55501,ERP_ERPAG55501_BATTERY_REMAINING_CAPACITY,99,1658163580,False,CDC,2022-07-18T16:59:44.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658163710,False,CDC,2022-07-18T17:01:52.000+0000
CRM384582,CRM_CRM384582_BATTERY_REMAINING_CAPACITY,99,1658163840,False,CDC,2022-07-18T17:04:00.000+0000
CRM707769,CRM_CRM707769_BATTERY_REMAINING_CAPACITY,99,1658163970,False,CDC,2022-07-18T17:06:08.000+0000
ERPPR15506,ERP_ERPPR15506_BATTERY_REMAINING_CAPACITY,99,1658164350,False,CDC,2022-07-18T17:12:32.000+0000
ERPSG5105,ERP_ERPSG5105_BATTERY_REMAINING_CAPACITY,99,1658164610,False,CDC,2022-07-18T17:16:48.000+0000
CRM899892,CRM_CRM899892_BATTERY_REMAINING_CAPACITY,99,1658164740,False,CDC,2022-07-18T17:18:56.000+0000
ERPCV2101,ERP_ERPCV2101_BATTERY_REMAINING_CAPACITY,99,1658165120,False,CDC,2022-07-18T17:25:20.000+0000
CRM4000191807,CRM_CRM4000191807_BATTERY_REMAINING_CAPACITY,99,1658165120,False,CDC,2022-07-18T17:25:20.000+0000
ERPJU55502,ERP_ERPJU55502_BATTERY_REMAINING_CAPACITY,33,1658165250,False,CDC,2022-07-18T17:27:28.000+0000
ERPAP2101,ERP_ERPAP2101_BATTERY_REMAINING_CAPACITY,99,1658165500,False,CDC,2022-07-18T17:31:44.000+0000
ERPAM15503,ERP_ERPAM15503_BATTERY_REMAINING_CAPACITY,99,1658165760,False,CDC,2022-07-18T17:36:00.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658165760,False,CDC,2022-07-18T17:36:00.000+0000
CRM480138,CRM_CRM480138_BATTERY_REMAINING_CAPACITY,99,1658165890,True,CDC,2022-07-18T17:38:08.000+0000
ERPMMO55502,ERP_ERPMMO55502_BATTERY_REMAINING_CAPACITY,99,1658165890,False,CDC,2022-07-18T17:38:08.000+0000
ERPVA15501,ERP_ERPVA15501_BATTERY_REMAINING_CAPACITY,99,1658166020,False,CDC,2022-07-18T17:40:16.000+0000
ERPRP15501,ERP_ERPRP15501_BATTERY_REMAINING_CAPACITY,99,1658166270,False,CDC,2022-07-18T17:44:32.000+0000
ERPJU2104,ERP_ERPJU2104_BATTERY_REMAINING_CAPACITY,49,1658166400,True,CDC,2022-07-18T17:46:40.000+0000
ERPLM15502,ERP_ERPLM15502_BATTERY_REMAINING_CAPACITY,99,1658166530,True,CDC,2022-07-18T17:48:48.000+0000
ERPJU2104,ERP_ERPJU2104_BATTERY_REMAINING_CAPACITY,49,1658166530,True,CDC,2022-07-18T17:48:48.000+0000
CRM629540,CRM_CRM629540_BATTERY_REMAINING_CAPACITY,99,1658166780,False,CDC,2022-07-18T17:53:04.000+0000
CRM719227,CRM_CRM719227_BATTERY_REMAINING_CAPACITY,99,1658166780,False,CDC,2022-07-18T17:53:04.000+0000
CRM4000181733,CRM_CRM4000181733_BATTERY_REMAINING_CAPACITY,99,1658167420,False,CDC,2022-07-18T18:03:44.000+0000
ERPFR5102,ERP_ERPFR5102_BATTERY_REMAINING_CAPACITY,99,1658167420,False,CDC,2022-07-18T18:03:44.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658167550,False,CDC,2022-07-18T18:05:52.000+0000
CRM443367,CRM_CRM443367_BATTERY_REMAINING_CAPACITY,99,1658167810,False,CDC,2022-07-18T18:10:08.000+0000
ERPSJBV5101,ERP_ERPSJBV5101_BATTERY_REMAINING_CAPACITY,99,1658168060,False,CDC,2022-07-18T18:14:24.000+0000
CRM834448,CRM_CRM834448_BATTERY_REMAINING_CAPACITY,99,1658168190,False,CDC,2022-07-18T18:16:32.000+0000
ERPCA55503,ERP_ERPCA55503_BATTERY_REMAINING_CAPACITY,99,1658168580,False,CDC,2022-07-18T18:22:56.000+0000
ERPJU5101,ERP_ERPJU5101_BATTERY_REMAINING_CAPACITY,94,1658169340,False,CDC,2022-07-18T18:35:44.000+0000
CRM4000459779,CRM_CRM4000459779_BATTERY_REMAINING_CAPACITY,99,1658169340,False,CDC,2022-07-18T18:35:44.000+0000
ERPCE15501,ERP_ERPCE15501_BATTERY_REMAINING_CAPACITY,31,1658169340,False,CDC,2022-07-18T18:35:44.000+0000
CRM547381,CRM_CRM547381_BATTERY_REMAINING_CAPACITY,99,1658169340,True,CDC,2022-07-18T18:35:44.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658169340,False,CDC,2022-07-18T18:35:44.000+0000
CRM735498,CRM_CRM735498_BATTERY_REMAINING_CAPACITY,99,1658169600,True,CDC,2022-07-18T18:40:00.000+0000
ERPID15504,ERP_ERPID15504_BATTERY_REMAINING_CAPACITY,99,1658169860,False,CDC,2022-07-18T18:44:16.000+0000
CRM422202,CRM_CRM422202_BATTERY_REMAINING_CAPACITY,99,1658169860,False,CDC,2022-07-18T18:44:16.000+0000
CRM713668,CRM_CRM713668_BATTERY_REMAINING_CAPACITY,27,1658169980,True,CDC,2022-07-18T18:46:24.000+0000
ERPIR5101,ERP_ERPIR5101_BATTERY_REMAINING_CAPACITY,99,1658170240,False,CDC,2022-07-18T18:50:40.000+0000
ERPSG5105,ERP_ERPSG5105_BATTERY_REMAINING_CAPACITY,99,1658170370,False,CDC,2022-07-18T18:52:48.000+0000
CRM4001293768,CRM_CRM4001293768_BATTERY_REMAINING_CAPACITY,99,1658170370,False,CDC,2022-07-18T18:52:48.000+0000
CRM596709,CRM_CRM596709_BATTERY_REMAINING_CAPACITY,99,1658170500,True,CDC,2022-07-18T18:54:56.000+0000
CRM508416,CRM_CRM508416_BATTERY_REMAINING_CAPACITY,99,1658170880,False,CDC,2022-07-18T19:01:20.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658171010,False,CDC,2022-07-18T19:03:28.000+0000
ERPJU2104,ERP_ERPJU2104_BATTERY_REMAINING_CAPACITY,49,1658171140,True,CDC,2022-07-18T19:05:36.000+0000
ERPVP25501,ERP_ERPVP25501_BATTERY_REMAINING_CAPACITY,99,1658171140,False,CDC,2022-07-18T19:05:36.000+0000
CRM490625,CRM_CRM490625_BATTERY_REMAINING_CAPACITY,99,1658171260,False,CDC,2022-07-18T19:07:44.000+0000
CRM4000771786,CRM_CRM4000771786_BATTERY_REMAINING_CAPACITY,44,1658172030,False,CDC,2022-07-18T19:20:32.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658172160,False,CDC,2022-07-18T19:22:40.000+0000
ERPCO25501,ERP_ERPCO25501_BATTERY_REMAINING_CAPACITY,99,1658172290,False,CDC,2022-07-18T19:24:48.000+0000
CRM547361,CRM_CRM547361_BATTERY_REMAINING_CAPACITY,99,1658172420,True,CDC,2022-07-18T19:26:56.000+0000
ERPSJBV55501,ERP_ERPSJBV55501_BATTERY_REMAINING_CAPACITY,99,1658172420,False,CDC,2022-07-18T19:26:56.000+0000
ERPBP5101,ERP_ERPBP5101_BATTERY_REMAINING_CAPACITY,99,1658172540,False,CDC,2022-07-18T19:29:04.000+0000
ERPSJBV5101,ERP_ERPSJBV5101_BATTERY_REMAINING_CAPACITY,99,1658172670,False,CDC,2022-07-18T19:31:12.000+0000
CRM453924,CRM_CRM453924_BATTERY_REMAINING_CAPACITY,99,1658172800,False,CDC,2022-07-18T19:33:20.000+0000
CRM707771,CRM_CRM707771_BATTERY_REMAINING_CAPACITY,99,1658173310,False,CDC,2022-07-18T19:41:52.000+0000
CRM380986,CRM_CRM380986_BATTERY_REMAINING_CAPACITY,86,1658173440,True,CDC,2022-07-18T19:44:00.000+0000
ERPJA15501,ERP_ERPJA15501_BATTERY_REMAINING_CAPACITY,99,1658173440,False,CDC,2022-07-18T19:44:00.000+0000
CRM500846,CRM_CRM500846_BATTERY_REMAINING_CAPACITY,91,1658173700,False,CDC,2022-07-18T19:48:16.000+0000
CRM708147,CRM_CRM708147_BATTERY_REMAINING_CAPACITY,85,1658173820,False,CDC,2022-07-18T19:50:24.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658173820,False,CDC,2022-07-18T19:50:24.000+0000
ERPPR15506,ERP_ERPPR15506_BATTERY_REMAINING_CAPACITY,99,1658173950,False,CDC,2022-07-18T19:52:32.000+0000
CRM4000181733,CRM_CRM4000181733_BATTERY_REMAINING_CAPACITY,99,1658173950,False,CDC,2022-07-18T19:52:32.000+0000
CRM937354,CRM_CRM937354_BATTERY_REMAINING_CAPACITY,87,1658174210,False,CDC,2022-07-18T19:56:48.000+0000
ERPJU15502,ERP_ERPJU15502_BATTERY_REMAINING_CAPACITY,99,1658174850,False,CDC,2022-07-18T20:07:28.000+0000
